schema_version,decision_id,timestamp,exit_timestamp,symbol,split,action,aggression_mode,base_aggression_mode,direction,entry_price,stop_loss,take_profit,score,baltasar_signal,baltasar_confidence,gaspar_signal,gaspar_p_deteriorating,gaspar_high_deterioration,gaspar_downgraded,melchor_signal,melchor_risk_flags,context_quality_rr2,reason_code,risk_notes,realized_R,hypothetical_adjusted_R,gross_r,spread_r,commission_r,slippage_r,is_2026q2,source_strategy,policy,score_formula,min_operational_score
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-06T17:00:00Z-003750,2022-10-06T17:00:00Z,2022-10-06T17:25:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,-0.077546,ENTER_SELL,0.464327,ALLOW,0.463346,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.260242,-1.0,0.01,0.07,0.180242,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-06T17:25:00Z-003751,2022-10-06T17:25:00Z,2022-10-06T18:45:00Z,EURUSD,train,ENTER,normal,normal,SELL,0.9839,0.9849,0.9819,0.300652,ENTER_SELL,0.450347,ALLOW,0.262197,False,False,APPROVE,LOW,FAVORABLE,score_normal,Score accepted in normal band.,1.708715,1.708715,2.0,0.01,0.07,0.211285,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-06T18:45:00Z-003752,2022-10-06T18:45:00Z,2022-10-06T19:10:00Z,EURUSD,train,ENTER,normal,normal,SELL,0.9818,0.9828,0.9798,0.329687,ENTER_SELL,0.405439,ALLOW,0.254407,False,False,APPROVE,LOW,FAVORABLE,score_normal,Score accepted in normal band.,1.800543,1.800543,2.0,0.01,0.07,0.119457,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-06T19:10:00Z-003753,2022-10-06T19:10:00Z,2022-10-06T19:15:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.103102,ENTER_BUY,0.447174,ALLOW,0.386762,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.292011,-1.0,0.01,0.07,0.212011,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-06T19:15:00Z-003754,2022-10-06T19:15:00Z,2022-10-06T20:20:00Z,EURUSD,train,ENTER,normal,normal,BUY,0.97929,0.97829,0.98129,0.300664,ENTER_BUY,0.435809,ALLOW,0.401527,False,False,APPROVE,LOW,FAVORABLE,score_normal,Score accepted in normal band.,1.653664,1.653664,2.0,0.01,0.07,0.266336,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-07T00:15:00Z-003755,2022-10-07T00:15:00Z,2022-10-07T04:15:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,-0.234434,ENTER_BUY,0.42681,ALLOW,0.310045,False,False,BLOCK,HIGH,NEUTRAL,melchor_block,Melchor BLOCK: hard veto.,,-0.504205,0.07,0.28,0.07,0.224205,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-07T05:00:00Z-003756,2022-10-07T05:00:00Z,2022-10-07T05:45:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,-0.269923,ENTER_SELL,0.377783,ALLOW,0.202674,False,False,BLOCK,HIGH,UNFAVORABLE,melchor_block,Melchor BLOCK: hard veto.,,-1.226501,-1.0,0.03,0.07,0.126501,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-07T05:45:00Z-003757,2022-10-07T05:45:00Z,2022-10-07T09:15:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,-0.031776,ENTER_SELL,0.379411,ALLOW,0.175316,False,False,BLOCK,HIGH,FAVORABLE,melchor_block,Melchor BLOCK: hard veto.,,1.673769,2.0,0.03,0.07,0.226231,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-07T09:15:00Z-003758,2022-10-07T09:15:00Z,2022-10-07T10:20:00Z,EURUSD,train,ENTER,normal,normal,SELL,0.97842,0.97942,0.97642,0.344194,ENTER_SELL,0.394364,ALLOW,0.10156,False,False,APPROVE,LOW,UNFAVORABLE,score_normal,Score accepted in normal band.,-1.200087,-1.200087,-1.0,0.01,0.07,0.120087,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-07T10:20:00Z-003759,2022-10-07T10:20:00Z,2022-10-07T10:40:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,-0.04704,ENTER_SELL,0.416153,ALLOW,0.476258,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.23406,-1.0,0.01,0.07,0.15406,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-07T10:40:00Z-003760,2022-10-07T10:40:00Z,2022-10-07T14:40:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.193328,ENTER_SELL,0.377565,ALLOW,0.322984,False,False,APPROVE,LOW,FAVORABLE,score_below_0_20,Score below validated operational threshold.,,1.07096,1.31,0.01,0.07,0.15904,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-07T14:40:00Z-003761,2022-10-07T14:40:00Z,2022-10-07T15:35:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.17187,ENTER_SELL,0.389747,ALLOW,0.184503,False,False,APPROVE,LOW,FAVORABLE,score_below_0_20,Score below validated operational threshold.,,1.718203,2.0,0.02,0.07,0.191797,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-07T17:00:00Z-003762,2022-10-07T17:00:00Z,2022-10-07T17:25:00Z,EURUSD,train,ENTER,normal,normal,BUY,0.97488,0.97388,0.97688,0.380156,ENTER_BUY,0.477251,ALLOW,0.155346,False,False,APPROVE,LOW,FAVORABLE,score_normal,Score accepted in normal band.,1.722486,1.722486,2.0,0.01,0.07,0.197514,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-07T17:25:00Z-003763,2022-10-07T17:25:00Z,2022-10-07T17:35:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.197009,ENTER_BUY,0.454502,ALLOW,0.241947,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.317366,-1.0,0.01,0.07,0.237366,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-07T17:35:00Z-003764,2022-10-07T17:35:00Z,2022-10-07T17:45:00Z,EURUSD,train,ENTER,cautious,cautious,SELL,0.97642,0.97742,0.97442,0.239616,ENTER_SELL,0.46904,ALLOW,0.231187,False,False,APPROVE,LOW,UNFAVORABLE,score_cautious,Score accepted in cautious band.,-1.361556,-1.361556,-1.0,0.01,0.07,0.281556,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-07T17:45:00Z-003765,2022-10-07T17:45:00Z,2022-10-07T19:35:00Z,EURUSD,train,ENTER,cautious,cautious,BUY,0.97733,0.97633,0.97933,0.225998,ENTER_BUY,0.458952,ALLOW,0.238428,False,False,APPROVE,LOW,UNFAVORABLE,score_cautious,Score accepted in cautious band.,-1.247207,-1.247207,-1.0,0.02,0.07,0.157207,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-07T19:35:00Z-003766,2022-10-07T19:35:00Z,2022-10-07T20:45:00Z,EURUSD,train,ENTER,cautious,cautious,SELL,0.97593,0.97693,0.97393,0.275799,ENTER_SELL,0.409327,ALLOW,0.138036,False,False,APPROVE,LOW,UNFAVORABLE,score_cautious,Score accepted in cautious band.,-1.282763,-1.282763,-1.0,0.02,0.07,0.192763,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-07T21:00:00Z-003767,2022-10-07T21:00:00Z,2022-10-07T22:00:00Z,EURUSD,train,ENTER,premium,premium,SELL,0.97569,0.97669,0.97369,0.510245,ENTER_SELL,0.423264,ALLOW,0.121359,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.635702,1.635702,2.0,0.02,0.07,0.274298,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T00:00:00Z-003768,2022-10-11T00:00:00Z,2022-10-11T04:00:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.000416,ENTER_BUY,0.464089,ALLOW,0.228897,False,False,BLOCK,HIGH,FAVORABLE,melchor_block,Melchor BLOCK: hard veto.,,0.441795,1.19,0.55,0.07,0.128205,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T04:00:00Z-003769,2022-10-11T04:00:00Z,2022-10-11T04:45:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.017444,ENTER_SELL,0.386815,ALLOW,0.207162,False,False,BLOCK,HIGH,FAVORABLE,melchor_block,Melchor BLOCK: hard veto.,,1.780961,2.0,0.01,0.07,0.139039,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T04:45:00Z-003770,2022-10-11T04:45:00Z,2022-10-11T08:00:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.032864,ENTER_SELL,0.439738,ALLOW,0.267832,False,False,BLOCK,HIGH,FAVORABLE,melchor_block,Melchor BLOCK: hard veto.,,1.70878,2.0,0.01,0.07,0.21122,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T08:00:00Z-003771,2022-10-11T08:00:00Z,2022-10-11T09:35:00Z,EURUSD,train,ENTER,premium,premium,BUY,0.96773,0.96673,0.96973,0.458979,ENTER_BUY,0.451231,ALLOW,0.072808,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.668949,1.668949,2.0,0.01,0.07,0.251051,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T09:35:00Z-003772,2022-10-11T09:35:00Z,2022-10-11T10:00:00Z,EURUSD,train,ENTER,cautious,cautious,BUY,0.96987,0.96887,0.97187,0.228746,ENTER_BUY,0.429741,ALLOW,0.014659,False,False,APPROVE,LOW,UNFAVORABLE,score_cautious,Score accepted in cautious band.,-1.307379,-1.307379,-1.0,0.01,0.07,0.227379,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T10:00:00Z-003773,2022-10-11T10:00:00Z,2022-10-11T10:20:00Z,EURUSD,train,ENTER,normal,normal,BUY,0.96905,0.96805,0.97105,0.322136,ENTER_BUY,0.429696,ALLOW,0.097848,False,False,APPROVE,LOW,FAVORABLE,score_normal,Score accepted in normal band.,1.707721,1.707721,2.0,0.01,0.07,0.212279,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T10:20:00Z-003774,2022-10-11T10:20:00Z,2022-10-11T11:00:00Z,EURUSD,train,ENTER,premium,premium,SELL,0.97168,0.97268,0.96968,0.418121,ENTER_SELL,0.412017,ALLOW,0.027798,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.695199,1.695199,2.0,0.01,0.07,0.224801,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T11:00:00Z-003775,2022-10-11T11:00:00Z,2022-10-11T11:15:00Z,EURUSD,train,ENTER,premium,premium,BUY,0.96991,0.96891,0.97191,0.531432,ENTER_BUY,0.405278,ALLOW,0.079794,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.774292,1.774292,2.0,0.01,0.07,0.145708,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T11:15:00Z-003776,2022-10-11T11:15:00Z,2022-10-11T11:45:00Z,EURUSD,train,ENTER,premium,premium,SELL,0.97196,0.97296,0.96996,0.523132,ENTER_SELL,0.396027,ALLOW,0.110527,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.714518,1.714518,2.0,0.08,0.07,0.135482,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T11:45:00Z-003777,2022-10-11T11:45:00Z,2022-10-11T12:20:00Z,EURUSD,train,ENTER,cautious,cautious,SELL,0.9709,0.9719,0.9689,0.203129,ENTER_SELL,0.40245,ALLOW,0.209762,False,False,APPROVE,LOW,UNFAVORABLE,score_cautious,Score accepted in cautious band.,-1.406443,-1.406443,-1.0,0.08,0.07,0.256443,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T12:20:00Z-003778,2022-10-11T12:20:00Z,2022-10-11T13:10:00Z,EURUSD,train,ENTER,normal,normal,SELL,0.97122,0.97222,0.96922,0.341134,ENTER_SELL,0.446832,ALLOW,0.216867,False,False,APPROVE,LOW,FAVORABLE,score_normal,Score accepted in normal band.,1.658803,1.658803,2.0,0.08,0.07,0.191197,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T14:00:00Z-003779,2022-10-11T14:00:00Z,2022-10-11T14:30:00Z,EURUSD,train,ENTER,cautious,cautious,BUY,0.97177,0.97077,0.97377,0.202511,ENTER_BUY,0.403838,ALLOW,0.241769,False,False,APPROVE,LOW,FAVORABLE,score_cautious,Score accepted in cautious band.,1.706976,1.706976,2.0,0.08,0.07,0.143024,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T14:30:00Z-003780,2022-10-11T14:30:00Z,2022-10-11T14:55:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,-0.003847,ENTER_SELL,0.395363,ALLOW,0.463341,False,False,APPROVE,LOW,FAVORABLE,score_below_0_20,Score below validated operational threshold.,,1.704711,2.0,0.08,0.07,0.145289,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T14:55:00Z-003781,2022-10-11T14:55:00Z,2022-10-11T16:35:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,-0.102521,ENTER_BUY,0.405109,ALLOW,0.335097,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.343325,-1.0,0.08,0.07,0.193325,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T17:00:00Z-003782,2022-10-11T17:00:00Z,2022-10-11T17:10:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,-0.041621,ENTER_BUY,0.426506,ALLOW,0.282425,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.374269,-1.0,0.08,0.07,0.224269,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T17:10:00Z-003783,2022-10-11T17:10:00Z,2022-10-11T17:50:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.109443,ENTER_BUY,0.429894,ALLOW,0.338887,False,False,APPROVE,LOW,FAVORABLE,score_below_0_20,Score below validated operational threshold.,,1.596528,2.0,0.08,0.07,0.253472,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T17:50:00Z-003784,2022-10-11T17:50:00Z,2022-10-11T18:35:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.198128,ENTER_BUY,0.418119,ALLOW,0.244911,False,False,APPROVE,LOW,FAVORABLE,score_below_0_20,Score below validated operational threshold.,,1.552867,2.0,0.08,0.07,0.297133,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T18:40:00Z-003785,2022-10-11T18:40:00Z,2022-10-11T19:00:00Z,EURUSD,train,ENTER,cautious,cautious,BUY,0.97314,0.97214,0.97514,0.295127,ENTER_BUY,0.399677,ALLOW,0.20025,False,False,APPROVE,LOW,FAVORABLE,score_cautious,Score accepted in cautious band.,1.592374,1.592374,2.0,0.08,0.07,0.257626,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T19:00:00Z-003786,2022-10-11T19:00:00Z,2022-10-11T19:40:00Z,EURUSD,train,ENTER,cautious,cautious,SELL,0.97562,0.97662,0.97362,0.20596,ENTER_SELL,0.427548,ALLOW,0.148784,False,False,APPROVE,LOW,UNFAVORABLE,score_cautious,Score accepted in cautious band.,-1.444637,-1.444637,-1.0,0.08,0.07,0.294637,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T19:40:00Z-003787,2022-10-11T19:40:00Z,2022-10-11T21:15:00Z,EURUSD,train,ENTER,normal,normal,SELL,0.97674,0.97774,0.97474,0.376945,ENTER_SELL,0.42189,ALLOW,0.16253,False,False,APPROVE,LOW,FAVORABLE,score_normal,Score accepted in normal band.,1.692567,1.692567,2.0,0.08,0.07,0.157433,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-11T21:15:00Z-003788,2022-10-11T21:15:00Z,2022-10-11T21:50:00Z,EURUSD,train,ENTER,premium,premium,SELL,0.97497,0.97597,0.97297,0.458713,ENTER_SELL,0.403286,ALLOW,0.134098,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.714583,1.714583,2.0,0.08,0.07,0.135417,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-12T01:30:00Z-003789,2022-10-12T01:30:00Z,2022-10-12T03:05:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,-0.056361,ENTER_SELL,0.402458,ALLOW,0.203759,False,False,BLOCK,HIGH,FAVORABLE,melchor_block,Melchor BLOCK: hard veto.,,1.74616,2.0,0.02,0.07,0.16384,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-12T04:45:00Z-003790,2022-10-12T04:45:00Z,2022-10-12T07:05:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.001958,ENTER_BUY,0.453247,ALLOW,0.215052,False,False,BLOCK,HIGH,FAVORABLE,melchor_block,Melchor BLOCK: hard veto.,,1.671413,2.0,0.01,0.07,0.248587,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-12T07:10:00Z-003791,2022-10-12T07:10:00Z,2022-10-12T08:55:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.02942,ENTER_SELL,0.396119,ALLOW,0.328933,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.272113,-1.0,0.01,0.07,0.192113,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-12T08:55:00Z-003792,2022-10-12T08:55:00Z,2022-10-12T09:35:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.098185,ENTER_SELL,0.40539,ALLOW,0.045544,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.256749,-1.0,0.01,0.07,0.176749,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-12T09:35:00Z-003793,2022-10-12T09:35:00Z,2022-10-12T10:30:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.087123,ENTER_SELL,0.390839,ALLOW,0.191622,False,False,APPROVE,LOW,FAVORABLE,score_below_0_20,Score below validated operational threshold.,,1.716027,2.0,0.01,0.07,0.203973,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-12T10:30:00Z-003794,2022-10-12T10:30:00Z,2022-10-12T10:40:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,-0.16551,ENTER_SELL,0.394281,ALLOW,0.217978,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.32065,-1.0,0.01,0.07,0.24065,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-12T10:40:00Z-003795,2022-10-12T10:40:00Z,2022-10-12T14:40:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.047204,ENTER_SELL,0.402547,ALLOW,0.198743,False,False,APPROVE,LOW,FAVORABLE,score_below_0_20,Score below validated operational threshold.,,0.413616,0.6,0.01,0.07,0.106384,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-12T14:40:00Z-003796,2022-10-12T14:40:00Z,2022-10-12T15:35:00Z,EURUSD,train,ENTER,premium,premium,SELL,0.97105,0.97205,0.96905,0.402995,ENTER_SELL,0.390613,ALLOW,0.032218,False,False,APPROVE,LOW,FAVORABLE,score_premium,Score accepted in premium band.,1.67306,1.67306,2.0,0.01,0.07,0.24694,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-12T17:00:00Z-003797,2022-10-12T17:00:00Z,2022-10-12T17:40:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.191135,ENTER_BUY,0.438568,ALLOW,0.085304,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.212544,-1.0,0.01,0.07,0.132544,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-12T17:40:00Z-003798,2022-10-12T17:40:00Z,2022-10-12T17:50:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.124177,ENTER_BUY,0.420313,ALLOW,0.099736,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.246756,-1.0,0.01,0.07,0.166756,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-12T17:50:00Z-003799,2022-10-12T17:50:00Z,2022-10-12T17:55:00Z,EURUSD,train,ENTER,normal,normal,BUY,0.96703,0.96603,0.96903,0.374428,ENTER_BUY,0.454551,ALLOW,0.148106,False,False,APPROVE,LOW,FAVORABLE,score_normal,Score accepted in normal band.,1.673791,1.673791,2.0,0.01,0.07,0.246209,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-12T17:55:00Z-003800,2022-10-12T17:55:00Z,2022-10-12T19:50:00Z,EURUSD,train,ENTER,normal,normal,SELL,0.97009,0.97109,0.96809,0.341453,ENTER_SELL,0.414218,ALLOW,0.144788,False,False,APPROVE,LOW,FAVORABLE,score_normal,Score accepted in normal band.,1.645913,1.645913,2.0,0.01,0.07,0.274087,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-13T11:25:00Z-003801,2022-10-13T11:25:00Z,2022-10-13T12:05:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,-0.057158,ENTER_BUY,0.371153,ALLOW,0.131647,False,False,APPROVE,LOW,FAVORABLE,score_below_0_20,Score below validated operational threshold.,,1.813619,2.0,0.01,0.07,0.106381,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-13T12:05:00Z-003802,2022-10-13T12:05:00Z,2022-10-13T12:30:00Z,EURUSD,train,ENTER,cautious,cautious,BUY,0.97203,0.97103,0.97403,0.20022,ENTER_BUY,0.394226,ALLOW,0.032008,False,False,APPROVE,LOW,FAVORABLE,score_cautious,Score accepted in cautious band.,1.740216,1.740216,2.0,0.01,0.07,0.179784,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-13T12:30:00Z-003803,2022-10-13T12:30:00Z,2022-10-13T12:50:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.066783,ENTER_BUY,0.3829,ALLOW,0.07076,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.183266,-1.0,0.01,0.07,0.103266,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-13T12:50:00Z-003804,2022-10-13T12:50:00Z,2022-10-13T13:50:00Z,EURUSD,train,DO_NOTHING,none,none,,,,,0.0617,ENTER_BUY,0.396987,ALLOW,0.149653,False,False,APPROVE,LOW,UNFAVORABLE,score_below_0_20,Score below validated operational threshold.,,-1.300758,-1.0,0.01,0.07,0.220758,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-13T14:00:00Z-003805,2022-10-13T14:00:00Z,2022-10-13T14:35:00Z,EURUSD,train,ENTER,normal,normal,BUY,0.97251,0.97151,0.97451,0.361247,ENTER_BUY,0.421962,ALLOW,0.103557,False,False,APPROVE,LOW,FAVORABLE,score_normal,Score accepted in normal band.,1.786193,1.786193,2.0,0.01,0.07,0.133807,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
ceo_magi_v3.entry_decision.v1,EURUSD-2022-10-13T14:35:00Z-003806,2022-10-13T14:35:00Z,2022-10-13T15:35:00Z,EURUSD,train,ENTER,cautious,cautious,BUY,0.97393,0.97293,0.97593,0.287771,ENTER_BUY,0.429711,ALLOW,0.11192,False,False,APPROVE,LOW,UNFAVORABLE,score_cautious,Score accepted in cautious band.,-1.214123,-1.214123,-1.0,0.01,0.07,0.134123,False,A_base_scenario_c,CEO-MAGI v3,unchanged_online_priority_score,0.2
